0 0 0.00675228 0.0878319
0 1 0.00678302 -0.218143
0 2 0.00669096 -0.0928308
0 3 0.00677807 -0.199855
0 4 0.00670704 -0.2108
0 5 0.00677176 -0.290812
0 6 0.00670447 -0.0346533
0 7 0.00682417 -0.201347
0 8 0.00668444 -0.278107
0 9 0.00683303 -0.4198
0 10 0.00668239 -0.217758
0 11 0.00691083 -0.327283
0 12 0.00669829 -0.298651
0 13 0.00684502 -0.589159
0 14 0.00673046 -0.252445
0 15 0.00683895 -0.380974
0 16 0.00677179 0.00187809
0 17 0.00684397 -0.424438
0 18 0.00667637 -0.467485
0 19 0.00683169 -0.412174
0 20 0.00670959 -0.221259
0 21 0.00682482 -0.330087
0 22 0.00666876 -0.376492
0 23 0.00681674 -0.524319
0 24 0.00668313 -0.405223
0 25 0.00682729 -0.619428
0 26 0.00667264 -0.371502
0 27 0.00686103 -0.389354
0 28 0.0067015 -0.346794
0 29 0.00683953 -0.560945
0 30 0.00668598 -0.228098
0 31 0.00680174 -0.492479
1 0 0.00680122 -0.0512467
1 1 0 0
1 2 0.00671072 -0.20972
1 3 0.00701984 -0.293977
1 4 0.00671993 -0.146046
1 5 0.00699222 -0.292732
1 6 0.00671867 -0.416528
1 7 0.0070635 -0.35862
1 8 0.00667242 -0.373627
1 9 0.00701083 -0.464977
1 10 0.00672522 -0.409882
1 11 0.00698218 -0.576886
1 12 0.00670993 -0.314814
1 13 0.00698589 -0.486178
1 14 0.00669657 -0.422515
1 15 0.00696125 -0.499138
1 16 0.00665053 -0.313126
1 17 0.00698204 -0.313396
1 18 0.00671213 -0.430317
1 19 0.0069876 -0.522942
1 20 0.00662042 -0.335026
1 21 0.00694755 -0.589608
1 22 0.00663628 -0.192039
1 23 0 0
1 24 0.00663132 -0.2269
1 25 0.00696029 -0.598064
1 26 0.0065868 -0.520828
1 27 0.00697109 -0.278921
1 28 0.00660838 -0.335384
1 29 0.00693355 -0.364261
1 30 0.00658753 -0.274743
1 31 0.00694929 -0.643995
2 0 0.00659753 -0.0561811
2 1 0.0068294 -0.117862
2 2 0.00654617 -0.0334318
2 3 0.00676378 -0.197571
2 4 0.00651483 -0.00886142
2 5 0.0067316 -0.262484
2 6 0 0
2 7 0.00673751 -0.298315
2 8 0.00653071 -0.213981
2 9 0.00670813 -0.437842
2 10 0.00656562 -0.274355
2 11 0.00668968 -0.816352
2 12 0.00655917 -0.113698
2 13 0.00679782 -0.38224
2 14 0.00654237 -0.0639622
2 15 0.0068176 -0.526598
2 16 0.00656099 -0.0543568
2 17 0.00676013 -0.198473
2 18 0.0066332 -0.204409
2 19 0.0067322 -0.420456
2 20 0.00655055 -0.0731576
2 21 0 0
2 22 0.0065283 -0.253201
2 23 0.00673275 -0.22644
2 24 0.00657367 -0.079267
2 25 0.00673009 -0.352118
2 26 0.00651869 -0.178502
2 27 0.00676753 -0.435032
2 28 0.00652072 -0.191958
2 29 0.00667758 -0.591238
2 30 0.00665602 -0.0584437
2 31 0.0067708 -0.301074
3 0 0.00674482 -0.109091
3 1 0.00689222 -0.477982
3 2 0.00677681 -0.2257
3 3 0.00693557 -0.200405
3 4 0.00676978 -0.0324835
3 5 0.006945 -0.220194
3 6 0.00670822 -0.160127
3 7 0.00698037 -0.22421
3 8 0.00672408 -0.300332
3 9 0.00693457 -0.421236
3 10 0.00671778 -0.391676
3 11 0.00700604 -0.600779
3 12 0.00679875 -0.298333
3 13 0.00699741 -0.475283
3 14 0 0
3 15 0.00697571 -0.559114
3 16 0.00680755 -0.215627
3 17 0.00700814 -0.456721
3 18 0.00685564 -0.208385
3 19 0.00695415 -0.389022
3 20 0.00669888 -0.449022
3 21 0.00702162 -0.440717
3 22 0.00668159 -0.378827
3 23 0.00692458 -0.41711
3 24 0.00670128 -0.151329
3 25 0.00695449 -0.458999
3 26 0.00669653 -0.219216
3 27 0.00693933 -0.451376
3 28 0.00663887 -0.250004
3 29 0.00699306 -0.541154
3 30 0.00665811 -0.500227
3 31 0.00693551 -0.384579
