0 0 0.844039497072354 16.6304994327688
0 1 0.843058837351993 16.2545494471352
0 2 0.851630621126204 12.6939575431887
0 3 0.852023880203179 13.3028852912462
0 4 0.832173369586228 23.4993352125562
0 5 0.835078814994892 23.8762140522158
0 6 0.8456863926247 15.8436919214805
1 0 0.841948710594248 10.1777972080259
1 1 0.832924690131944 14.5804444230199
1 2 0.831530458519501 18.3629144154874
1 3 0.842036534800636 8.90628743773965
1 4 0.824544502751497 16.9026308020838
1 5 0.804373793361151 23.7547460683813
1 6 0.81214268646956 20.8103367638366
2 0 0.843796874591684 12.0933317336087
2 1 0.832570327205219 19.2257037555115
2 2 0.829639645426516 18.2517221711203
2 3 0.84247593080596 14.1161644597803
2 4 0.807047701170971 23.9230613173123
2 5 0.789794782736312 26.4779908147542
2 6 0.821304209589215 16.8541000190767
3 0 0.843664593838999 16.0895226236512
3 1 0.849926956384407 15.7221270235055
3 2 0.851080667905481 16.272617742722
3 3 0.849915770632905 16.1533906748878
3 4 0.850184309956687 15.7972463157757
3 5 0.833214847882745 20.6397511205584
3 6 0.826200680620234 19.7150529834707
