0 0 260.783
0 1 262.096
0 2 263.717
0 3 262.374
0 4 257.935
0 5 257.612
0 6 262.234
1 0 269.085
1 1 267.203
1 2 263.202
1 3 270.64
1 4 268.516
1 5 267.427
1 6 266.938
2 0 266.188
2 1 261.758
2 2 264.115
2 3 264.373
2 4 265.528
2 5 268.852
2 6 268.767
3 0 261.581
3 1 260.577
3 2 259.644
3 3 259.642
3 4 261.739
3 5 261.877
3 6 263.699
