0 0 316.604
0 1 331.141
0 2 305.229
0 3 233.91
0 4 380.388
0 5 301.132
0 6 391.827
1 0 307.165
1 1 327.938
1 2 294.4
1 3 322.391
1 4 429.304
1 5 456.053
1 6 356.569
2 0 244.936
2 1 274.928
2 2 279.084
2 3 328.039
2 4 318.333
2 5 405.962
2 6 402.651
3 0 327.155
3 1 337.418
3 2 327.388
3 3 292.358
3 4 416.332
3 5 414.068
3 6 399.706
