0 0 0.845514405 16.04076681
0 1 0.84586804 14.83792013
0 2 0.856427455 10.68207089
0 3 0.854004767 12.46790315
0 4 0.842547673 19.21401593
0 5 0.846924732 18.35857601
0 6 0.851624811 13.21156923
1 0 0.843576238 9.542837919
1 1 0.839261059 12.28347726
1 2 0.834994557 16.76431266
1 3 0.844902801 7.872055855
1 4 0.835932427 12.07531854
1 5 0.822610502 16.54829132
1 6 0.818420283 18.0690766
2 0 0.845657919 11.43255991
2 1 0.837081609 17.42374232
2 2 0.83220204 16.73950826
2 3 0.844484685 13.27760034
2 4 0.816321927 19.78022131
2 5 0.800413358 21.34381778
2 6 0.827390491 14.16128994
3 0 0.844610289 15.60254603
3 1 0.853194308 14.21373682
3 2 0.854877726 14.57267777
3 3 0.852220236 15.26438341
3 4 0.857086617 12.20355589
3 5 0.844227382 15.4528158
3 6 0.832462955 17.01690118
