0 0 567.91
0 1 568.922
0 2 533.215
0 3 390.922
0 4 707.492
0 5 556.405
0 6 711.357
1 0 538.37
1 1 569.233
1 2 503.018
1 3 562.511
1 4 771.771
1 5 844.27
1 6 619.924
2 0 416.627
2 1 490.906
2 2 486.681
2 3 589.701
2 4 571.876
2 5 752.252
2 6 738.527
3 0 566.616
3 1 605.714
3 2 569.404
3 3 511.943
3 4 769.517
3 5 791.99
3 6 747.404
