0 0 184.18
0 1 185.118
0 2 187.592
0 3 186.442
0 4 179.589
0 5 179.053
0 6 185.382
1 0 192.306
1 1 189.619
1 2 185.123
1 3 193.89
1 4 189.55
1 5 186.546
1 6 186.968
2 0 189.598
2 1 183.972
2 2 185.774
2 3 187.585
2 4 184.665
2 5 185.728
2 6 189.664
3 0 184.896
3 1 184.26
3 2 183.381
3 3 183.551
3 4 184.722
3 5 183.067
3 6 185.078
